CUSTOMER,ITEM,VENDOR,COMMODITY CODE,PRICE Level,UNIT PRICE
ARAMARK FOODSERVICE RAVENS,CHPP66B 6" Black PP HNG CONT 300MFPP CHEAPEAKE,7665 NATIONAL PAPER & PLASTICS CO.,POLYPRO HINGE,Custom,371253
ARAMARK FOODSERVICE RAVENS,SPIC/SPAN WITH BLEACH 45/CSPGC02010 2.2OZ FLOOR CLEANER,6246 ESSENDANT,CLEANER FLOOR,Custom,510049
ARAMARK FOODSERVICE RAVENS,DUSSPF5 SMARTSTOCK PP Black FORK960/CS,3735 GEORGIA-PACIFIC CORPORATION,CUTLERY SMARTSTOCK,Custom,130338
ARAMARK FOODSERVICE RAVENS,7734-01 ES8 PURELL SOAP DISP1/CS GRAPHITE TOUCH-FREE,3790 GOJO INDUSTRIES INC.,DISPENSER SOAP,Custom,530322
ARAMARK FOODSERVICE RAVENS,Large Black Nitrile Gloves 1M/CS,10200 AMERCARE ROYAL  LLC,NITRILE GLOVES,Custom,330305
ARAMARK FOODSERVICE RAVENS,test  item,12737 Test Vendor ACME, ,Custom,1000107
ARAMARK FOODSERVICE RAVENS,test item,10053 S.P. RICHARDS COMPANY, ,Custom,1000108
ARAMARK FOODSERVICE RAVENS,RPTTE8 8OZ Clear HING CONT 240TAMPER EVIDENT,2975 EATERY ESSENTIALS,PET CLEAR HINGE,Custom,123070
ARAMARK FOODSERVICE RAVENS,01000 1000' WHITE ROLL TOWEL 12/CSSCOTT,5801 KIMBERLY-CLARK INC.,TOWEL ROLL,Custom,451000
ARAMARK FOODSERVICE RAVENS,5392-02 TFX PURELL FOAM SANTZR2/1200ML SANITIZER,3790 GOJO INDUSTRIES INC.,SANITIZER HAND,Custom,530155
ARAMARK FOODSERVICE RAVENS,EMI-640 3.5oz Clear NOTION CUP200/CS,2863 EMI YOSHI INC.,CATERING MINIS,Custom,908100
ARAMARK FOODSERVICE RAVENS,16# WHT BAG   500/CS7-5/8X4-7/8X16 51036,2780 DURO HILEX POLY LLC,BAGS GROCERY WHITE,Custom,010145
ARAMARK FOODSERVICE RAVENS,12X10X14X10 WHT SHOPPER 250/CSCLIP HDL BOARD TOP&BTM,5670 KAL PAC CORP.,POLY SHOPPING BAG,Custom,010207
ARAMARK FOODSERVICE RAVENS,POWDER FREE GLOVE LG SYNTHETIC10/100  LARGE  CHESAPEAKE,7665 NATIONAL PAPER & PLASTICS CO.,SYNTHETIC GLOVES,Custom,330940
ARAMARK FOODSERVICE RAVENS,MFKT KIT F K,T-S 250/CSMWPP  WHITE MFKT,7665 NATIONAL PAPER & PLASTICS CO.,CUTLERY KITS,Custom,130475
ARAMARK FOODSERVICE RAVENS,MISSION BBQ KRAFT SHOPPER12X9X15.5 BROWN KRAFT 200/CS,3283 FLEXO CONVERTERS USA  INC.,SHOPPERS BROWN,Custom,MIS125
ARAMARK FOODSERVICE RAVENS,PET16 16OZ CLEAR PET CUP 1MPTC16-D98,2975 EATERY ESSENTIALS,CUP PET CLEAR,Custom,100345
ARAMARK FOODSERVICE RAVENS,P1911 CLEAR/MILD FOAM SOAP 2CS1200ML LTX-12 CHESAPEAKE,3790 GOJO INDUSTRIES INC.,SOAP HAND,Custom,511233
ARAMARK FOODSERVICE RAVENS,*** WHT POLYPRO T-SPOON 1M/MWPP,7665 NATIONAL PAPER & PLASTICS CO.,CUTLERY MWPP,Custom,R130401
ARAMARK FOODSERVICE RAVENS,*** SPKIT SPORK KIT 1M/CS8X10 NAPKIN  SPORK STRAW,7665 NATIONAL PAPER & PLASTICS CO.,CUTLERY KITS,Custom,R130212
ARAMARK FOODSERVICE RAVENS,ALL DAY FOODSERVICE WIPER 200/CHESAPEAKE 12X21,1023 BERRY GLOBAL,WIPER FOODSERVICE,Custom,458000
ARAMARK FOODSERVICE RAVENS,***32PL POUR SPOUT TRAN LID 500/CS,2440 DART CONTAINER CORPORATION,LID FOAM DRINK,Custom,050891
ARAMARK FOODSERVICE RAVENS,23304 KRAFT MULTIFOLD TOWEL 4M/CS 16/250 CT,3735 GEORGIA-PACIFIC CORPORATION,TOWEL MULTIFOLD,Custom,450045
ARAMARK FOODSERVICE RAVENS,1/6 40/40 TWIN SACK KRAFT 400/DW40NP4CES 80091,2780 DURO HILEX POLY LLC,BAG SACKS,Custom,010017
ARAMARK FOODSERVICE RAVENS,3# KRAFT SO BAGS 500/BDL18403,2780 DURO HILEX POLY LLC,BAGS GROCERY KRAFT,Custom,010006
ARAMARK FOODSERVICE RAVENS,S1004 TABLESPOON, , ,Custom,1001435
ARAMARK FOODSERVICE RAVENS,1826CCW135 COVER 18X26 CLEAREA - 6/CS STOCK,1610 CAMBRO MANUFACTURING COMPANY,FOOD STORAGE BOX,Custom,211826
ARAMARK FOODSERVICE RAVENS,64CW135 FOOD PAN 1/6X4 CLEAREA - 6/CS  STOCK,1610 CAMBRO MANUFACTURING COMPANY,FOOD PANS,Custom,210064
ARAMARK FOODSERVICE RAVENS,2018824 OVERHEAD CLEANING TOOL6/CS  MAXIMIZER,8822 RUBBERMAID COMMERCIAL PRODUCTS,MOPS HANDLES,Custom,552013
ARAMARK FOODSERVICE RAVENS,2018825 MICROFIBER WINDOW PAD6/CS,8822 RUBBERMAID COMMERCIAL PRODUCTS,DUSTMOP MICROFIBER,Custom,552014
ARAMARK FOODSERVICE RAVENS,*** 92021192 NEXA Black DISPENSREA 1250ML TOUCH-FREE,5700 KAY CHEMICAL COMPANY,DISPENSER SOAP,Custom,513169
ARAMARK FOODSERVICE RAVENS,BLEACH CHLOR-GLO  4/1GAL4942,11158 SPECTRUM SERVICES,DISINFECTANTS,Custom,510793
MISSION BBQ LAUREL LLC,ALXP-1013 SHEET PAN 9.5X13ALUM 1/4 SHEET    STOCK,13286 WINCO MFG.,SHEET PAN,Custom,211366
MISSION BBQ LAUREL LLC,ALXP-1826 BUN PAN FULL 18X26STOCK,13286 WINCO MFG.,SHEET PAN,Custom,211377
MISSION BBQ LAUREL LLC,49S638151 DISH RACK GLASS EA3 EXT-49 COMP-SOFT GRAY STOCK,1610 CAMBRO MANUFACTURING COMPANY,DISH RACK,Custom,949638
MISSION BBQ LAUREL LLC,FR258151 FLATWARE RACK GREY EASTOCK,1610 CAMBRO MANUFACTURING COMPANY,DISH RACK,Custom,221121
MISSION BBQ LAUREL LLC,PR314151 PEG RACK FULL GREY EASTOCK,1610 CAMBRO MANUFACTURING COMPANY,DISH RACK,Custom,922314
MISSION BBQ ROCKVILLE MD LLC,MISSION BBQ KRAFT SHOPPER12X9X15.5 BROWN KRAFT 200/CS,3283 FLEXO CONVERTERS USA  INC.,SHOPPERS BROWN,Custom,MIS125
MISSION BBQ ROCKVILLE MD LLC,59100 9X10 POP UP FOIL 6/500,3900 HFA INC.,FOIL SHEETS,Custom,391110
MISSION BBQ ROCKVILLE MD LLC,LH4200D 5oz INCREDIBOWL D/LID740/CS,570 ANCHOR PACKAGING INC.,CONTAINER MICROWAVE,Custom,323609
MISSION BBQ ROCKVILLE MD LLC,M4205B 5oz Black INCREDI BOWL740/CS,570 ANCHOR PACKAGING INC.,CONTAINER MICROWAVE,Custom,323608
MISSION BBQ ROCKVILLE MD LLC,01499 GIANT ORANGE STRAW 4/300WRP   WRAPPED  8.35",7665 NATIONAL PAPER & PLASTICS CO.,STRAWS WRAPPED,Custom,230062
MISSION BBQ ROCKVILLE MD LLC,SPIC/SPAN WITH BLEACH 45/CSPGC02010 2.2OZ FLOOR CLEANER,6246 ESSENDANT,CLEANER FLOOR,Custom,510049
MISSION BBQ ROCKVILLE MD LLC,290088 KRAFT TORK ROLL TOWEL 6/700',10620 ESSITY PROFESSIONAL HYGIENE,TOWEL ROLL,Custom,452900
MISSION BBQ ROCKVILLE MD LLC,ALXP-1013 SHEET PAN 9.5X13ALUM 1/4 SHEET    STOCK,13286 WINCO MFG.,SHEET PAN,Custom,211366
MISSION BBQ ROCKVILLE MD LLC,ALXP-1826 BUN PAN FULL 18X26STOCK,13286 WINCO MFG.,SHEET PAN,Custom,211377
MISSION BBQ ROCKVILLE MD LLC,FR258151 FLATWARE RACK GREY EASTOCK,1610 CAMBRO MANUFACTURING COMPANY,DISH RACK,Custom,221121
MISSION BBQ ROCKVILLE MD LLC,PR314151 PEG RACK FULL GREY EASTOCK,1610 CAMBRO MANUFACTURING COMPANY,DISH RACK,Custom,922314
MISSION BBQ ROCKVILLE MD LLC,20029 STM PAN FULLX2.5 SS EA6/CS  STOCK,12700 THE VOLLRATH COMPANY  L.L.C.,STEAM PANS/LIDS,Custom,217002
COAL FIRE FREDERICK,14X18 COMPOSTABLE PRODUCE BAG CP1418 - .40 4/450 CS,1115 BIOBAG AMERICAS INC,BAG PRODUCE,Custom,491121
COAL FIRE FREDERICK,89460 ENMOTION ROLL TOWEL 6/CS800' WHITE,3735 GEORGIA-PACIFIC CORPORATION,TOWEL ROLL,Custom,458940
COAL FIRE FREDERICK,ACM182 18X2M FOODSERVICE FILM,570 ANCHOR PACKAGING INC.,FILM FOODSERVICE,Custom,310053
COAL FIRE FREDERICK,18"x1100 FREEZER PAPER 1/RLWHITE,3825 GORDON PAPER COMPANY INC.,FREEZER PAPER,Custom,742181
VIRGINIA TECH,8X4X18 1.5MIL POLY GUSSET BAG1M/CS 15G-084018,2862 ELKAY PLASTICS COMPANY,BAG POLYPRO,Custom,490086
VIRGINIA TECH,RP9C 9"CLEAR PLATE 250/CS,1736 WADDINGTON NORTH AMERICA INC,CATERING PLATES,Custom,111328
VIRGINIA TECH,25774 6" COMPOSTABLE PLATEPAPERPRO 1M/CS,1950 HUHTAMAKI,PLATE COMPOSTABLE,Custom,040436
VIRGINIA TECH,*** CHHC8W WHITE 8OZ HOT CUP 120/50/CS    CHESAPEAKE,2975 EATERY ESSENTIALS,CUPS HOT,Custom,R030125
VIRGINIA TECH,BLACK HOT CUP DOME LID 1M/CASE20/50 PHCLID-D90B,2975 EATERY ESSENTIALS,LID HOT CUP,Custom,100664
VIRGINIA TECH,ECO-8-3HW 8" 3COMP HINGEWARE200/CS  COMPOSTABLE,3711 ECO-PRODUCTS  PBC,FIBER HINGE,Custom,150112
VIRGINIA TECH,BGW-09 9" COMPOSTABLE PLATE 500 CS  KRAFT WHEAT,3711 ECO-PRODUCTS  PBC,PLATE COMPOSTABLE,Custom,150138
VIRGINIA TECH,CXP-3858X 38X58 Black Canliner 100 1.7MIL  COEX MICROBAN 55GAL,340 ALUF PLASTICS DIVISION,CANLINER LIN/LOW,Custom,500119
VIRGINIA TECH,38X58 1.7MIL Black Canliner 100/CSVCX-3858X FLAT PK,340 ALUF PLASTICS DIVISION,CANLINER LIN/LOW,Custom,501348
VIRGINIA TECH,PET20 20OZ CLEAR PET CUP 1M/CSPTC20-D98,2975 EATERY ESSENTIALS,CUP PET CLEAR,Custom,100346
VIRGINIA TECH,200APS 2OZ Clear SOUFFLE 2500/CSPLASTIC   CHESAPEAKE,7665 NATIONAL PAPER & PLASTICS CO.,SOUFFLE PLASTIC,Custom,031522
VIRGINIA TECH,PET24 24OZ PET CLEAR CUP 600/CPTC24-D98,2975 EATERY ESSENTIALS,CUP PET CLEAR,Custom,100347
VIRGINIA TECH,PET16 16OZ CLEAR PET CUP 1MPTC16-D98,2975 EATERY ESSENTIALS,CUP PET CLEAR,Custom,100345
WELLFOUND FOODS,MFKT KIT F K,T-S 250/CSMWPP  WHITE MFKT,7665 NATIONAL PAPER & PLASTICS CO.,CUTLERY KITS,Custom,130475
WELLFOUND FOODS,200APL 2OZ SOUFFLE LID 2500/CS2OZ AND 1.5OZ  CHESAPEAKE,7665 NATIONAL PAPER & PLASTICS CO.,LIDS SOUFFLE,Custom,031530
SOUTHEASTERN PAPER GROUP,5104933 PLAZA PLUS SEAL/FINISH5GAL ENVIROBOX,10781 DIVERSEY INC,FLOOR FINISH,Custom,540182
MEDSTAR HEALTH-GOOD SAMARITAN,7410 SCOTT SEAT COVER 24/125,5801 KIMBERLY-CLARK INC.,TOILET SEAT COVERS,Custom,467410
MEDSTAR HEALTH-GOOD SAMARITAN,07006 CORELESS 2PLY JRT T.T.12/CS  SCOTT  1150',5801 KIMBERLY-CLARK INC.,TOILET TISSUE JUMBO,Custom,467006
MEDSTAR HEALTH-GOOD SAMARITAN,04460 SCOTT 2PLY T.T. 80/CS550SHTS  4.1X4,5801 KIMBERLY-CLARK INC.,TOILET TISSUE TT 2PLY,Custom,464461
MEDSTAR HEALTH-GOOD SAMARITAN,17713 KLEENEX COTTONELLE T.T.60/CS 4.09X4.0  506 SHTS/RL,5801 KIMBERLY-CLARK INC.,TOILET TISSUE TT 2PLY,Custom,467714
MEDSTAR GOOD SAMARITAN HOSP,Q560 YEL 18" ALUM MOP FRAME6EA/CS,8822 RUBBERMAID COMMERCIAL PRODUCTS,MOPS HANDLES,Custom,55Q560
MEDSTAR GOOD SAMARITAN HOSP,4906 TRIGGER SPRAY F/32OZSUB: 4745,4430 IMPACT PRODUCTS,CONT.DISPEPUMPS,Custom,510705
MEDSTAR GOOD SAMARITAN HOSP,00695 FLEXIBLE DUST WAND  EA12EA/CS TOOL ONLY,7729 NP&PC-ODELL,MICROFIBER CLOTH,Custom,510661
MEDSTAR GOOD SAMARITAN HOSP,591 1.5X16 TOILET SEAT BAND 1M300591,8796 BAGCRAFTPAPERCON,BAG BAGCRAFT SPECIAL,Custom,010591
MEDSTAR GOOD SAMARITAN HOSP,95104811 HIGH MILEAGE FINISH5GAL,10781 DIVERSEY INC,FLOOR FINISH,Custom,540186
MEDSTAR GOOD SAMARITAN HOSP,DTH3040B BLUE LINEN Canliner 30.5X40 8/25 DRAWTUFF,4519 I.B.S. SOLUTIONS CORP,CANLINER DRAWTUFF,Custom,504052
DNC SPORTSERVICE CAMDEN YARDS,***CTR4 "ORIOLES" 4 CUP TRAY 1125/CS,2440 DART CONTAINER CORPORATION,S/H PAPER,Custom,802464
DNC SPORTSERVICE CAMDEN YARDS,ORIOLES 12X10.75 WAXED WRAINTERFOLDED FOOD WRAP 6M/CS,8796 BAGCRAFTPAPERCON,DELI PAPER,Custom,ORI1211
DNC SPORTSERVICE CAMDEN YARDS,*** F216 16oz ORIOLES REUSABLE500/CS,12698 VISSTUN,SOUVENIR CUPS,Custom,802410
SODEXO AUGUSTA HEALTH SERVICE,406050 WRP Black HWPP KNIFE 1M/,7665 NATIONAL PAPER & PLASTICS CO.,CUTLERY HWPP WRAPPED,Custom,131457
SODEXO AUGUSTA HEALTH SERVICE,CXP-3858X 38X58 Black Canliner 100 1.7MIL  COEX MICROBAN 55GAL,340 ALUF PLASTICS DIVISION,CANLINER LIN/LOW,Custom,500119
SODEXO AUGUSTA HEALTH SERVICE,11854 B71 8oz BOWL LID 1MSTOCK,217 ALADDIN TEMP-RITE LLC,LID THERMATRAY,Custom,050216
SODEXO AUGUSTA HEALTH SERVICE,89460 ENMOTION ROLL TOWEL 6/CS800' WHITE,3735 GEORGIA-PACIFIC CORPORATION,TOWEL ROLL,Custom,458940
SODEXO AUGUSTA HEALTH SERVICE,9021-1M PURELL HAND WIPES 1M1M/CS,3790 GOJO INDUSTRIES INC.,HAND SANITIZER,Custom,511089
SODEXO AUGUSTA HEALTH SERVICE,B44 STRAW SLOT LID 2000/CSSTOCK,217 ALADDIN TEMP-RITE LLC,LID THERMATRAY,Custom,920964
SODEXO AUGUSTA HEALTH SERVICE,420276 WHT WRP FLEX STRAW 10M/7.75" JUMBO 25/400/CS,7665 NATIONAL PAPER & PLASTICS CO.,STRAWS WRAPPED,Custom,230004
SODEXO AUGUSTA HEALTH SERVICE,17CPRCB38 38oz REC BLK CONT W/ LID 150/CS,4472 FINELINE SETTINGS,CONTAINER MICROWAVE,Custom,372592
SODEXO AUGUSTA HEALTH SERVICE,CH88 HD POT/PAN SCRUB PAD 20CSBLUE  CHESAPEAKE,11834 ACS CLEANING PRODUCTS GROUP,PAD HAND MISCELLANEOUS,Custom,510696
MISSION BBQ COLUMBIA LLC,MFW WHITE MULTIFOLD TOWEL 12/334/CSCHESAPEAKE WHT,77 ACI INDUSTRIES,TOWEL MULTIFOLD,Custom,450208
MISSION BBQ COLUMBIA LLC,MISSION BBQ KRAFT SHOPPER12X9X15.5 BROWN KRAFT 200/CS,3283 FLEXO CONVERTERS USA  INC.,SHOPPERS BROWN,Custom,MIS125
MERCY MEDICAL CENTER,BLEACH CHLOR-GLO  4/1GAL4942,11158 SPECTRUM SERVICES,DISINFECTANTS,Custom,510793
MERCY MEDICAL CENTER,N30WN 8" HINGED CONTAINER 160CPLA COMPOSTABLE  SHALLOW 2",2764 DOT FOODS  INC.,CONTAINER PLA,Custom,121119
MERCY MEDICAL CENTER,SCTT2 SMALL CORE T.T 36/CS4X4 1000 SHEETS 2PLY,4401 AMERICAN PAPER CONVERTING,TOILET TISSUE TT 2PLY,Custom,460377
MERCY MEDICAL CENTER,BRT900 900' KRAFT ROLL TOWEL 6/CSCHESAPEAKE,4401 AMERICAN PAPER CONVERTING,TOWEL ROLL,Custom,453002
MERCY MEDICAL CENTER,CHHC20W 20OZ WHITE HOT CUP 50020/25  CHESAPEAKE PHC20W-D90A,2975 EATERY ESSENTIALS,CUPS HOT,Custom,030129
MERCY MEDICAL CENTER,ACM242 24X2M FOODSERVICE FILM,570 ANCHOR PACKAGING INC.,FILM FOODSERVICE,Custom,310054
MOTHERS CANTINA,PB675675 SAND POLY BAG 2M/CS6.75X6.75 LI32204,4519 I.B.S. SOLUTIONS CORP,BAG SANDWICH POLY,Custom,010318
MOTHERS CANTINA,18" WHITE BUTCHER PAPER ROLL900',3825 GORDON PAPER COMPANY INC.,BUTCHERS PAPER,Custom,020102
MOBY DICK GEORGETOWN,LHRL-8 WHITE TEAR BACK  LID1M/CS,3190 GRAPHIC PACKAGING INT'L LLC,LID HOT CUP,Custom,030192
MOBY DICK GEORGETOWN,10X10X2 WHITE CLAYCOAT UNPRINTED PIZZA BOX 100/BD,9055 PCA CORRUGATED AND DISPLAY LLC,BOX PIZZA CHIPBOARD,Custom,350010
FUTURECARE CHERRYWOOD N/W,550APS 5OZ Clear SOUFFLE 2500PLASTIC  5.5OZ  CHESAPEAKE,7665 NATIONAL PAPER & PLASTICS CO.,SOUFFLE PLASTIC,Custom,031525
FUTURECARE CHERRYWOOD N/W,ACM182 18X2M FOODSERVICE FILM,570 ANCHOR PACKAGING INC.,FILM FOODSERVICE,Custom,310053
SAGE ST JAMES COLLEGE HS,BGW-09 9" COMPOSTABLE PLATE 500 CS  KRAFT WHEAT,3711 ECO-PRODUCTS  PBC,PLATE COMPOSTABLE,Custom,150138
SAGE ST JAMES COLLEGE HS,CXP-3858X 38X58 Black Canliner 100 1.7MIL  COEX MICROBAN 55GAL,340 ALUF PLASTICS DIVISION,CANLINER LIN/LOW,Custom,500119
SAGE ST JAMES COLLEGE HS,ACM122 12X2M FOODSERVICE FILM,570 ANCHOR PACKAGING INC.,FILM FOODSERVICE,Custom,310052
DC CENTRAL KITCHEN,6113979 ECO-SAN SANITIZER 4/CS1GAL LOW TEMP WAREWASH 13979,2830 ECOLAB INC.,WAREWSH SANITIZER,Custom,513269
DC CENTRAL KITCHEN,8# KRAFT SO BAGS 500/CS6-1/8x4x12-3/8  18408,669 ROSENBLOOM GROUPE INC.,BAGS GROCERY KRAFT,Custom,010153
DC CENTRAL KITCHEN,41025 WYPALL X80 WIPER 1RL/CS 475 SHEET ROLL,5801 KIMBERLY-CLARK INC.,WIPER HEAVY DUTY,Custom,453402
DC CENTRAL KITCHEN,CS85LH3 3COMPT LID  300/CSCULINARY SQUARE,570 ANCHOR PACKAGING INC.,CONTAINER MICROWAVE,Custom,323001
DC CENTRAL KITCHEN,11.5X9.5X16X9.5 T SHIRT BAGSQUARE BOTTOM  1.5MIL  500/CS,3773 GLOPACK  INC.,T-SHIRT BAG POLY,Custom,911916
DC CENTRAL KITCHEN,406118 HWPS CHAMP FORK 10/100/BOXED,7665 NATIONAL PAPER & PLASTICS CO.,CUTLERY HWPS BOX,Custom,130427
DC CENTRAL KITCHEN,1 GAL PLASTIC DAIRY JUG 48/CS2173GBA  GALLON,5850 KOLS CONTAINERS  INC.,BOTTLES/JUGS,Custom,989702
DC CENTRAL KITCHEN,SSS21P WHITE SMARTSTOCK SPOON24/40/CS  MWPP,3735 GEORGIA-PACIFIC CORPORATION,CUTLERY SMARTSTOCK,Custom,130274
DC CENTRAL KITCHEN,DX906E KRAFT XPRESSNAP 12/500/UNIVERSAL,10620 ESSITY PROFESSIONAL HYGIENE,NAPKINS FOR DISPENSER,Custom,463207
DC CENTRAL KITCHEN,Black HWPP KNIFE 1M/CS,7665 NATIONAL PAPER & PLASTICS CO.,CUTLERY HWPP,Custom,130481
DC CENTRAL KITCHEN,2019 FULL STEAM PAN DEEP 50/CS,3900 HFA INC.,STEAM PAN ALUMINUM,Custom,372019
DC CENTRAL KITCHEN,CHHC16W 16OZ WHITE HOT CUP 1M20/50/CS CHESAPEAKE PHC16W-D90,2975 EATERY ESSENTIALS,CUPS HOT,Custom,030128
DC CENTRAL KITCHEN,2050 FULL SIZE FOIL LID 50/,3900 HFA INC.,STEAM PAN ALUMINUM,Custom,374998
DC CENTRAL KITCHEN,P200N 2oz TRANS SOUFFLE CUP2500/CS,2440 DART CONTAINER CORPORATION,SOUFFLE PLASTIC,Custom,030547
DC CENTRAL KITCHEN,12X10X14X10 WHT SHOPPER 250/CSCLIP HDL BOARD TOP&BTM,5670 KAL PAC CORP.,POLY SHOPPING BAG,Custom,010207
DC CENTRAL KITCHEN,LPB16256PP 256oz Black BOWL LO-PROFILE         25/CS,4472 FINELINE SETTINGS,CATER BOWL/LIDS,Custom,080291
DC CENTRAL KITCHEN,SM PF VINYL GLOVE 1M/C10/100 CLEAR 304340181,3940 HANDGARDS INC,VINYL GLOVES,Custom,330255
DC CENTRAL KITCHEN,EXTRA LARGE PF VINYL GLOVE 1M/C10/100 CLEAR 304340184,3940 HANDGARDS INC,VINYL GLOVES,Custom,330258
DC CENTRAL KITCHEN,GC9OF 9oz CLEAR GREENWARE CUP1M/CS UNPRINTED,3120 FABRI KAL CORP.,CUP CLEAR PLA,Custom,030683
DC CENTRAL KITCHEN,CS85323B 3COMPT Black SQ CONTCULINARY SQUARE  300/CS,570 ANCHOR PACKAGING INC.,CONTAINER MICROWAVE,Custom,323000
DC CENTRAL KITCHEN,550APS 5OZ Clear SOUFFLE 2500PLASTIC  5.5OZ  CHESAPEAKE,7665 NATIONAL PAPER & PLASTICS CO.,SOUFFLE PLASTIC,Custom,031525
DC CENTRAL KITCHEN,HC1616 16" HI DOME LID F/BOWL25/CS,4472 FINELINE SETTINGS,CATER BOWL/LIDS,Custom,080292
DC CENTRAL KITCHEN,105065 WHT PEAKSERVE TOWEL 12/TORK ADV,10620 ESSITY PROFESSIONAL HYGIENE,TOWEL MULTIFOLD,Custom,450065
DC CENTRAL KITCHEN,6000004 GEL HAND SANITIZER12/540ML PUMP,2830 ECOLAB INC.,SANITIZER HAND,Custom,513536
DC CENTRAL KITCHEN,680057 N/A BOWL CLEANER 12/CS32OZ RTU,2496 DEB USA  INC.,BOWL CLEANER,Custom,511710
DC CENTRAL KITCHEN,7.75" Black PAPER JUMBO STRAW3200/CS   WRAPPED,4150 HOFFMASTER GROUP INC,STRAWS PAPER,Custom,230022
DC CENTRAL KITCHEN,7.75" WHT PAPER JUMBO FLEXSTRAW 3200/CS WRAPPED 8/400/C,4150 HOFFMASTER GROUP INC,STRAWS PAPER,Custom,230025
DC CENTRAL KITCHEN,600255 5.75" Black PAPER STIRRER 8/1600/CS SIPSTICK UNWRP,4150 HOFFMASTER GROUP INC,STIRRER PAPER,Custom,232255
DC CENTRAL KITCHEN,310468 HOMESPUN PLACEMAT 1M/CS,4150 HOFFMASTER GROUP INC,STOCK PLACEMATS,Custom,311008
DC CENTRAL KITCHEN,SPP14X20 MAROON BOOST PAD 10CSF/SURFACE PREPARATION,11515 3M,FLOOR PAD NATURAL,Custom,510240
DC CENTRAL KITCHEN,3M 2020 PURPLE SCOUR PAD 24/CSSCOTCH-BRITE,11515 3M,PAD HAND MISCELLANEOUS,Custom,519802
DC CENTRAL KITCHEN,3M 20" HIGH PROD PAD 7300 5/CS08278,11515 3M,FLOOR PAD BLACK,Custom,519870
DC CENTRAL KITCHEN,52872B300N 2-COMP LID F/FASTPACONTAINER 300/CS,10650 SABERT CORPORATION,CONTAINER MICROWAVE,Custom,088564
DC CENTRAL KITCHEN,6X6 .002 ZIPSEAL BAG 1M/CSF20606  SANDWICH BAG,2862 ELKAY PLASTICS COMPANY,BAG SEALTOP,Custom,490607
DC CENTRAL KITCHEN,LHRL-8 WHITE TEAR BACK  LID1M/CS,3190 GRAPHIC PACKAGING INT'L LLC,LID HOT CUP,Custom,030192
DC CENTRAL KITCHEN,4MG WHITE SILVERWARE BAG 2M/CS2.75"X10",3266 FISCHER PAPER PRODUCTS  INC.,BAG SILVERWARE,Custom,010040
DC CENTRAL KITCHEN,BLACK NITRILE GLOVES EXTRA LARGE 1M/CS,10200 AMERCARE ROYAL  LLC,NITRILE GLOVES,Custom,330306
DC CENTRAL KITCHEN,POWDER FREE GLOVE SM SYNTHETIC10/100   CHESAPEAKE,7665 NATIONAL PAPER & PLASTICS CO.,SYNTHETIC GLOVES,Custom,330938
DC CENTRAL KITCHEN,EMI-ST12 12oz SQUARE TUMBLER168/CS,2863 EMI YOSHI INC.,DISPOSABLE WINE GLASS,Custom,908177
DC CENTRAL KITCHEN,MEYERS LIQUID HAND SOAP 6/CSLEMON 12.5OZ   # 651321,6246 ESSENDANT,SOAP HAND,Custom,985002
DC CENTRAL KITCHEN,78229B300N 2-COMP FAST PAC TRA300/CS,10650 SABERT CORPORATION,CONTAINER MICROWAVE,Custom,088563
DC CENTRAL KITCHEN,47035  6"X580' WHT TOWEL 6/CSSCOTT SLIM ROLL,5801 KIMBERLY-CLARK INC.,TOWEL ROLL,Custom,450035
DC CENTRAL KITCHEN,01000 1000' WHITE ROLL TOWEL 12/CSSCOTT,5801 KIMBERLY-CLARK INC.,TOWEL ROLL,Custom,451000
DC CENTRAL KITCHEN,483BK 16X11 Black OVAL CATER TRA25/CS,4472 FINELINE SETTINGS,OVAL CATER TRAY POLYSTYRENE PS,Custom,080271
DC CENTRAL KITCHEN,484BK 21X14 Black OVAL CATER TRA20/CS,4472 FINELINE SETTINGS,OVAL CATER TRAY POLYSTYRENE PS,Custom,080272
DC CENTRAL KITCHEN,L8328 32oz SQUAT DELI CONT200CS,8720 PACTIV LLC,CONTAINER DELI,Custom,100057
DC CENTRAL KITCHEN,SD5032Y 32oz Clear DELITAINER480/CS,8720 PACTIV LLC,CONTAINER DELI,Custom,100083
DC CENTRAL KITCHEN,3.5" BLACK CRYSTAL PRISM PICKS5/500 2500/CS  305210229,3940 HANDGARDS INC,PICKS,Custom,230099
DC CENTRAL KITCHEN,HC1212 12" HI DOME LID F/BOWL25/CS,4472 FINELINE SETTINGS,CATER BOWL/LIDS,Custom,080287
DC CENTRAL KITCHEN,SSF21P WHITE SMARTSTOCK FORKMWPP 24/40 CS,3735 GEORGIA-PACIFIC CORPORATION,CUTLERY SMARTSTOCK,Custom,130273
DC CENTRAL KITCHEN,05600 WYPALL 640 WIPER2.5X13 WHITE 12/56,5801 KIMBERLY-CLARK INC.,WIPER LITE DUTY,Custom,455600
DC CENTRAL KITCHEN,07001 SCOTT T.T. 36/CS800 SHEETS CORELESS,5801 KIMBERLY-CLARK INC.,TOILET TISSUE TT 2PLY,Custom,467711
DC CENTRAL KITCHEN,8804-03 PURELL FOAM GREEN 3/CS1250ML ADX-12 HAND SANITIZER,3790 GOJO INDUSTRIES INC.,SANITIZER HAND,Custom,511180
