Account,Header Code/Type ,Document Number,Date,PO#,Original Invoice Amount,Current Total Open Amount,Acme Customer Number,Ship To Network Number
120,RI,INV147484,06/13/2024,3491590  CENTRAL SUPPLY,700.60,.00,820100,
120,RI,INV147485,06/13/2024,3460356,280.19,.00,820100,
120,RI,INV147500,06/13/2024,B04610049798,140.70,.00,461157,461021157
120,RI,INV147509,06/13/2024,B02950002708,841.63,.00,499301,295003750
120,RI,INV147514,06/13/2024,B04610050132,2614.75,.00,461157,461021157
120,RI,INV147516,06/13/2024,B02950002688,52.83,.00,499301,295006480
120,RI,INV147518,06/13/2024,0015,130.42,.00,499301,295000015
120,RI,INV147523,06/13/2024,ORIOL06916,78.97,.00,572757,572061757
120,RI,INV147529,06/13/2024,B04610050094,10965.50,.00,407300,461407300
120,RI,INV147531,06/13/2024,ORIOL07082,1687.58,.00,572757,572061757
120,RI,INV147544,06/13/2024,B04610050150,1120.97,.00,309253,461309253
120,RI,INV147565,06/13/2024,B07400017979,423.19,.00,887489,740000268
120,RI,INV147567,06/13/2024,B07400017982,985.93,.00,948085,740000143
120,RI,INV147572,06/13/2024,HOUSEKEEPING,292.35,.00,515700,527023439
120,RI,INV147589,06/13/2024,ORIOL07139,5961.24,.00,572757,572061757
120,RI,INV147590,06/13/2024,ORIOL07093,243.88,.00,572757,572061757
120,RI,INV147593,06/13/2024,HOUSEKEEPING,68.65,.00,515700,527023439
120,RI,INV147611,06/13/2024,56921532,142.68,.00,391275,438020348
120,RI,INV147617,06/13/2024,57172261,667.35,.00,438351,438120351
120,RI,INV147618,06/13/2024,57175816,807.18,.00,438593,438122593
120,RI,INV147622,06/13/2024,57181331,3056.40,.00,391275,438020348
120,RI,INV147626,06/13/2024,B07550001618,756.91,.00,994262,755310573
120,RI,INV147657,06/13/2024,B07400017981,294.81,.00,593482,740000045
120,RI,INV147682,06/13/2024,B04610050096,2048.17,.00,461204,461021204
120,RI,INV147684,06/13/2024,B08010053388,6533.69,.00,282718,801005004
120,RI,INV147736,06/13/2024,B04610049928,125.47,.00,461822,461132822
120,RI,INV147739,06/13/2024,B04610049881,483.58,.00,793386,461132765
120,RI,INV147741,06/13/2024,B04610049961,299.82,.00,309618,461133511
120,RI,INV147750,06/13/2024,B04610050103,444.59,.00,94888,461137421
120,RI,INV147752,06/13/2024,B04610050107,249.60,.00,461012,461149525
120,RI,INV147784,06/13/2024,B04610050059,156.55,.00,461334,461133334
120,RI,INV148803,06/13/2024,HATCO,2468.43,.00,574323,740000073
120,RI,INV148892,06/13/2024,B05540000539,325.34,.00,5540154,554000154
120,RI,INV148903,06/13/2024,B05540000536,1045.14,.00,5540114,554000114
120,RI,INV148908,06/13/2024,B05540000537,1323.34,.00,5540114,554000114
120,RI,INV148945,06/13/2024,92528,227.54,.00,920009,92000009
120,RI,INV147691,06/14/2024,eugenia,46.30,.00,979400,041040047
120,RI,INV147696,06/14/2024,Shredding Disc,104.59,.00,461334,461133334
120,RI,INV147720,06/14/2024,courier,73.88,.00,556807,461556807
120,RI,INV147805,06/14/2024,57068753,689.00,.00,449302,449352802
120,RI,INV147806,06/14/2024,B04610049719,27.50,.00,765955,461023327
120,RI,INV147809,06/14/2024,B04610049917,42.79,.00,461834,461023834
120,RI,INV147814,06/14/2024,Lyndsay Costabile,132.87,.00,272618,461023602
120,RI,INV147827,06/14/2024,B04610050185,2242.10,.00,367090,461022901
120,RI,INV147828,06/14/2024,B04610050161,1590.50,.00,272617,461023666
120,RI,INV147834,06/14/2024,57194100,4509.51,.00,449302,449352802
120,RI,INV147835,06/14/2024,57184053,3138.80,.00,449402,
120,RI,INV147837,06/14/2024,B04610050188,693.10,.00,461834,461023834
120,RI,INV147840,06/14/2024,57190399,4950.53,.00,449010,449010000
120,RI,INV147849,06/14/2024,B04610050209,153.71,.00,765955,461023327
120,RI,INV147850,06/14/2024,B04610050189,1556.09,.00,272618,461023602
120,RI,INV147866,06/14/2024,B04610050184,2240.51,.00,367089,461367089
120,RI,INV147867,06/14/2024,B04610050216,341.12,.00,366744,461023113
120,RI,INV147870,06/14/2024,B04610050198,2619.14,.00,772617,461772617
120,RI,INV147873,06/14/2024,B04610050174,1755.49,.00,765955,461023327
120,RI,INV147878,06/14/2024,B04610049672,104.37,.00,461030,461019030
120,RI,INV147881,06/14/2024,B04610049687,422.11,.00,955264,461018052
120,RI,INV147882,06/14/2024,B04610049887,562.82,.00,955264,461018052
120,RI,INV147884,06/14/2024,Silver Rim,311.12,.00,509001,461509001
120,RI,INV147887,06/14/2024,Thank you,53.00,.00,202000,755310524
120,RI,INV147891,06/14/2024,B08010053376,1203.59,.00,918024,801001150
120,RI,INV147892,06/14/2024,B04610050165,2429.10,.00,461701,461017601
120,RI,INV147895,06/14/2024,57186242,1138.25,.00,331000,438022221
120,RI,INV147897,06/14/2024,B04610050156,53.38,.00,62140,461018974
120,RI,INV147898,06/14/2024,B04610050154,1022.26,.00,461702,461018702
120,RI,INV147899,06/14/2024,B04610050141,1675.01,.00,62140,461018974
120,RI,INV147901,06/14/2024,B04610050151,3132.03,.00,461003,461019064
120,RI,INV147902,06/14/2024,B04610050158,3761.33,.00,716507,461019406
120,RI,INV147903,06/14/2024,B04610050143,1530.93,.00,509001,461509001
120,RI,INV147905,06/14/2024,B04610050142,4410.16,.00,101889,461008096
120,RI,INV147906,06/14/2024,B04610050166,1294.19,.00,461691,461008691
120,RI,INV147907,06/14/2024,505020000167472,4796.83,.00,430016,043000016
120,RI,INV147910,06/14/2024,57195402,3771.37,.00,571300,438022241
120,RI,INV147915,06/14/2024,B04610050225,2325.75,.00,461011,461017011
120,RI,INV147918,06/14/2024,B04610050214,64.32,.00,461053,461008053
120,RI,INV147921,06/14/2024,Brittany,2265.63,.00,755005,
120,RI,INV147925,06/14/2024,B04610050172,313.46,.00,101889,461008096
120,RI,INV147928,06/14/2024,B04610050167,1762.55,.00,461030,461019030
120,RI,INV147929,06/14/2024,57191710,6348.80,.00,168564,438021022
120,RI,INV147930,06/14/2024,1030,220.83,.00,499301,295001030
120,RI,INV147932,06/14/2024,57191294,1283.73,.00,449921,449044921
120,RI,INV147933,06/14/2024,B04610050219,2284.14,.00,632333,461017112
120,RI,INV147936,06/14/2024,B04610050218,2679.41,.00,812120,461812120
120,RI,INV147937,06/14/2024,B04610050168,2386.60,.00,461053,461008053
120,RI,INV147939,06/14/2024,1010,1479.08,.00,499301,295001010
120,RI,INV147944,06/14/2024,B04610050223,2771.16,.00,955264,461018052
120,RI,INV147948,06/14/2024,57196686,1776.70,.00,736438,438032093
120,RI,INV147949,06/14/2024,NATS00000028834,113.69,.00,278496,572020003
120,RI,INV147950,06/14/2024,NATS0000028841,958.34,.00,278496,572020003
120,RI,INV147951,06/14/2024,DCUNI07306,1417.64,.00,108003,572036578
120,RI,INV147953,06/14/2024,DCUNI07637,501.34,.00,108003,572036578
120,RI,INV147954,06/14/2024,NATS0000028942,251.14,.00,278496,572020003
120,RI,INV147955,06/14/2024,DCUNI07646,102.67,.00,108003,572036578
120,RI,INV147957,06/14/2024,NATS0000028754,281.32,.00,278496,572020003
120,RI,INV147958,06/14/2024,NATS0000028925,1780.50,.00,278496,572020003
120,RI,INV147960,06/14/2024,NATS0000028931,2290.70,.00,278496,572020003
120,RI,INV147961,06/14/2024,B02950002709,3250.43,.00,499301,295003023
120,RI,INV147962,06/14/2024,NATS0000028926,727.12,.00,278496,572020003
120,RI,INV147965,06/14/2024,NATS0000028962,295.99,.00,278496,572020003
120,RI,INV147967,06/14/2024,57196827,381.28,.00,736438,438032093
120,RI,INV147975,06/14/2024,57163425,247.62,.00,441860,440061860
120,RI,INV147977,06/14/2024,57163479,1423.89,.00,441860,440061860
120,RI,INV147985,06/14/2024,57196111,598.16,.00,440995,440157995
120,RI,INV147987,06/14/2024,B04610050224,3312.37,.00,633233,461020165
120,RI,INV147988,06/14/2024,B04610050178,2576.86,.00,765956,461020155
120,RI,INV147990,06/14/2024,B04610050213,1566.92,.00,461171,461020171
120,RI,INV147992,06/14/2024,B02950002710,3310.17,.00,499301,295000057
120,RI,INV147996,06/14/2024,57138697,31.09,.00,469246,438045949
120,RI,INV148001,06/14/2024,57175842,370.44,.00,469246,438045949
120,RI,INV148003,06/14/2024,B04610050065,174.17,.00,862385,461022033
120,RI,INV148014,06/14/2024,B04610050176,1475.42,.00,862385,461022033
120,RI,INV148016,06/14/2024,- None -,1564.14,.00,773527,755310566
120,RI,INV148025,06/14/2024,White Cambro,189.62,.00,739888,461739888
120,RI,INV148031,06/14/2024,B04610049950,52.18,.00,406315,461406315
120,RI,INV148034,06/14/2024,063810,3903.59,.00,694010,694000010
120,RI,INV148038,06/14/2024,B04610050190,2343.08,.00,461074,461021704
120,RI,INV148039,06/14/2024,B04610050155,2113.79,.00,914102,461021740
120,RI,INV148050,06/14/2024,063811,2820.72,.00,694007,694000007
120,RI,INV148051,06/14/2024,B04610050094,49.00,.00,407300,461407300
120,RI,INV148055,06/14/2024,B04610050183,3799.15,.00,739888,461739888
120,RI,INV148057,06/14/2024,B04610050220,176.14,.00,406315,461406315
120,RI,INV148061,06/14/2024,B04610050173,2796.12,.00,406315,461406315
120,RI,INV148074,06/14/2024,B04610050204,3225.98,.00,407303,461022153
120,RI,INV148093,06/14/2024,B04610050222,2842.56,.00,309254,461020852
120,RI,INV148100,06/14/2024,B04610050175,1309.23,.00,328321,461328321
120,RI,INV148103,06/14/2024,eugenia,959.29,.00,979400,041040047
120,RI,INV148112,06/14/2024,B04610049497,208.74,.00,461601,461020601
120,RI,INV148113,06/14/2024,B04610050050,156.55,.00,461601,461020601
120,RI,INV148118,06/14/2024,57197002,966.84,.00,432019,432053000
120,RI,INV148125,06/14/2024,3487979,79.24,.00,661995,
120,RI,INV148145,06/14/2024,CENTRAL SUPPLY,97.69,.00,583410,
120,RI,INV148150,06/14/2024,B04610050217,1997.93,.00,407301,461021042
120,RI,INV148153,06/14/2024,B04610050208,4020.90,.00,326180,461326180
120,RI,INV148154,06/14/2024,B04610050181,1343.92,.00,545313,461545313
120,RI,INV148168,06/14/2024,3493161,584.81,.00,358881,527021036
120,RI,INV148175,06/14/2024,3406136,45.59,.00,562931,
120,RI,INV148177,06/14/2024,57190177,318.42,.00,432007,432053002
120,RI,INV148183,06/14/2024,3453804,156.80,.00,562931,
120,RI,INV148187,06/14/2024,B04610050201,2381.76,.00,262755,461021054
120,RI,INV148192,06/14/2024,57192827,27.95,.00,432007,432053002
120,RI,INV148195,06/14/2024,B08010053388,321.84,.00,282718,801005004
120,RI,INV148198,06/14/2024,Housekeeping,190.48,.00,562931,
120,RI,INV148203,06/14/2024,57191089,1180.24,.00,432007,432053002
120,RI,INV148207,06/14/2024,B04610050180,1978.35,.00,461130,461021030
120,RI,INV148212,06/14/2024,Mason,91.27,.00,755003,755310570
120,RI,INV148218,06/14/2024,STEVEN,1535.76,.00,755003,755310570
120,RI,INV148219,06/14/2024,57040614,121.75,.00,449162,449049162
120,RI,INV148238,06/14/2024,B04610050205,3703.24,.00,194660,461194660
120,RI,INV148246,06/14/2024,B04610050221,1291.32,.00,556807,461556807
120,RI,INV148251,06/14/2024,B04610050206,77.21,.00,194660,461194660
120,RI,INV148252,06/14/2024,B04610050199,1848.50,.00,914103,461021117
120,RI,INV148274,06/14/2024,ORIOL07145,683.40,.00,572757,572061757
120,RI,INV148277,06/14/2024,ORIOL07189,181.05,.00,572757,572061757
120,RI,INV148282,06/14/2024,57184830,742.48,.00,432017,432053001
120,RI,INV148285,06/14/2024,ORIOL07170,8013.28,.00,572757,572061757
120,RI,INV148286,06/14/2024,PAPER SUPPLIES,318.18,.00,620203,40000163
120,RI,INV148289,06/14/2024,KITCHEN,254.46,.00,620203,40000163
120,RI,INV148293,06/14/2024,B08010053340,171.54,.00,164064,801300004
120,RI,INV148294,06/14/2024,B04610049694,140.70,.00,461874,461020874
120,RI,INV148297,06/14/2024,B08010053343,322.79,.00,164064,801000574
120,RI,INV148302,06/14/2024,B04610050192,2442.41,.00,461874,461020874
120,RI,INV148306,06/14/2024,SLADE SCHOOL / NURSES,1399.35,.00,245176,
120,RI,INV148307,06/14/2024,SLADE SCHOOL,2404.26,.00,245176,
120,RI,INV148483,06/14/2024,B04610049881,52.18,.00,793386,461132765
120,RI,INV148802,06/14/2024,Parts Town,385.29,.00,461011,461017011
120,RI,INV148831,06/14/2024,B05540000541,260.65,.00,5540106,554000106
120,RI,INV148854,06/14/2024,B04610047971,70.35,.00,461471,461134471
120,RI,INV148856,06/14/2024,B04610050191,349.71,.00,345444,461129582
120,RI,INV148864,06/14/2024,B04610050235,119.36,.00,461858,461127858
120,RI,INV148865,06/14/2024,B04610050133,191.52,.00,461012,461149525
120,RI,INV148898,06/14/2024,JETS,118.70,.00,5540122,554000122
120,RI,INV147668,06/17/2024,B08010053062,138.54,.00,282718,801005004
120,RI,INV148357,06/17/2024,- None -,61.61,.00,407301,461021042
120,RI,INV148385,06/17/2024,courier 1,344.88,.00,461601,461020601
120,RI,INV148388,06/17/2024,courier 1,408.97,.00,739888,461739888
120,RI,INV148391,06/17/2024,courier,45.15,.00,461074,461021704
120,RI,INV148488,06/17/2024,Nick Llewellyn,83.64,.00,406001,406000001
120,RI,INV148496,06/17/2024,56661369,52.47,.00,449302,449352802
120,RI,INV148498,06/17/2024,56663732,652.26,.00,449302,449352802
120,RI,INV148503,06/17/2024,JHS,4612.00,.00,136417,631005751
120,RI,INV148507,06/17/2024,WHS,4612.00,.00,136417,631005743
120,RI,INV148508,06/17/2024,56682251,47.70,.00,449523,449000523
120,RI,INV148509,06/17/2024,56910501,558.83,.00,449302,
120,RI,INV148512,06/17/2024,B08010053122,69.50,.00,801959,801310959
120,RI,INV148525,06/17/2024,B08010052715,507.48,.00,801959,801310959
120,RI,INV148528,06/17/2024,B08010053453,975.96,.00,801959,801310959
120,RI,INV148529,06/17/2024,B04610050161,60.90,.00,272617,461023666
120,RI,INV148530,06/17/2024,57191622,4689.92,.00,449523,449000523
120,RI,INV148532,06/17/2024,NATS0000028841,364.00,.00,278496,572020003
120,RI,INV148533,06/17/2024,2001131489,5883.90,.00,120109,459000005
120,RI,INV148538,06/17/2024,B04610050258,989.72,.00,461004,461023502
120,RI,INV148540,06/17/2024,57186242,721.44,.00,331000,438022221
120,RI,INV148541,06/17/2024,57068753,157.41,.00,449302,449352802
120,RI,INV148542,06/17/2024,B04610050231,1359.98,.00,272617,461023666
120,RI,INV148543,06/17/2024,B04610050266,998.63,.00,772617,461772617
120,RI,INV148545,06/17/2024,3023,83.50,.00,499301,295003023
120,RI,INV148547,06/17/2024,DIETARY,746.62,.00,324797,755000365
120,RI,INV148548,06/17/2024,B04610050250,1380.06,.00,272618,461023602
120,RI,INV148553,06/17/2024,B04610050255,1112.29,.00,367090,461022901
120,RI,INV148555,06/17/2024,57214079,347.60,.00,552041,438020262
120,RI,INV148561,06/17/2024,B04610050248,973.82,.00,765955,461023327
120,RI,INV148563,06/17/2024,B04610050263,1300.46,.00,367089,461367089
120,RI,INV148566,06/17/2024,B04610050268,483.65,.00,366744,461023113
120,RI,INV148567,06/17/2024,57213808,1088.44,.00,552041,438020262
120,RI,INV148569,06/17/2024,B04610050251,940.47,.00,461834,461023834
120,RI,INV148581,06/17/2024,SLADE SCHOOL,635.00,.00,245176,
120,RI,INV148586,06/17/2024,57208916,17357.20,.00,702126,434005246
120,RI,INV148594,06/17/2024,3495091,1301.37,.00,736673,755000860
120,RI,INV148598,06/17/2024,- None -,1162.00,.00,773527,755310566
120,RI,INV148603,06/17/2024,3494099,374.22,.00,593725,755310005
120,RI,INV148608,06/17/2024,B04610050237,1686.80,.00,632334,461022315
120,RI,INV148615,06/17/2024,- None -,646.81,.00,656100,755310438
120,RI,INV148616,06/17/2024,- None -,1036.97,.00,773527,755310566
120,RI,INV148627,06/17/2024,57113710,344.50,.00,449224,449000224
120,RI,INV148629,06/17/2024,B04060002832,26.66,.00,406005,406000009
120,RI,INV148633,06/17/2024,57210442,186.97,.00,432012,432053004
120,RI,INV148637,06/17/2024,B04610050267,1439.55,.00,461014,461021014
120,RI,INV148638,06/17/2024,B04610050253,3524.31,.00,262753,461019901
120,RI,INV148639,06/17/2024,B04610050246,987.54,.00,461971,461019971
120,RI,INV148645,06/17/2024,57210616,1541.38,.00,432012,432053004
120,RI,INV148652,06/17/2024,B02950002711,3646.41,.00,499301,295003130
120,RI,INV148654,06/17/2024,57211571,6809.09,.00,449224,449000224
120,RI,INV148656,06/17/2024,B04610050257,1530.07,.00,461803,461019803
120,RI,INV148660,06/17/2024,B08010053342,580.28,.00,164064,801300002
120,RI,INV148665,06/17/2024,B08010053341,252.54,.00,164064,801300001
120,RI,INV148679,06/17/2024,57172261,172.28,.00,438351,438120351
120,RI,INV148680,06/17/2024,B04610050252,1468.77,.00,461157,461021157
120,RI,INV148681,06/17/2024,57157252,86.14,.00,438593,438122593
120,RI,INV148684,06/17/2024,57215103,869.79,.00,438352,438120352
120,RI,INV148687,06/17/2024,B04610050173,9.42,.00,406315,461406315
120,RI,INV148690,06/17/2024,3495814,264.76,.00,562931,
120,RI,INV148691,06/17/2024,57211829,1348.49,.00,438346,438120346
120,RI,INV148693,06/17/2024,FILL IN,1185.20,.00,406315,461406315
120,RI,INV148698,06/17/2024,B04610050265,1410.63,.00,461801,461021801
120,RI,INV148700,06/17/2024,57212093,721.05,.00,432011,432052999
120,RI,INV148701,06/17/2024,B04610050240,4328.42,.00,407300,461407300
120,RI,INV148709,06/17/2024,FILL IN,1498.19,.00,739888,461739888
120,RI,INV148724,06/17/2024,B04610050243,1317.03,.00,545313,461545313
120,RI,INV148733,06/17/2024,57163509,1303.98,.00,441860,440061860
120,RI,INV148735,06/17/2024,56049200,783.16,.00,449460,
120,RI,INV148740,06/17/2024,B02950002699,1685.60,.00,499301,295000057
120,RI,INV148741,06/17/2024,B04610050238,857.19,.00,461204,461021204
120,RI,INV148746,06/17/2024,B07400017990,269.59,.00,413154,740000093
120,RI,INV148753,06/17/2024,57210659,909.62,.00,432017,432053001
120,RI,INV148757,06/17/2024,David,1228.53,.00,755002,755310569
120,RI,INV148770,06/17/2024,kristina,783.07,.00,755004,755310571
120,RI,INV148796,06/17/2024,B04610049301,3103.96,.00,185389,461148167
120,RI,INV148827,06/17/2024,FedEx Sat,31.74,.00,812120,461812120
120,RI,INV148858,06/17/2024,Filter,66.70,.00,405003,461105003
120,RI,INV148886,06/17/2024,- None -,37.50,.00,545315,461145615
120,RI,INV148896,06/17/2024,B05540000520,650.68,.00,5540124,554000124
120,RI,INV148897,06/17/2024,B05540000542,659.86,.00,5540148,554000148
120,RI,INV148899,06/17/2024,ORD5/30,325.34,.00,5540100,554000100
120,RI,INV148900,06/17/2024,62794,650.68,.00,5540102,554000102
120,RI,INV148901,06/17/2024,5.30.24,451.46,.00,5540101,554000101
120,RI,INV148902,06/17/2024,JETCapital O,612.40,.00,5540122,554000122
120,RI,INV148904,06/17/2024,B05540000497,650.68,.00,5540133,554000133
120,RI,INV148905,06/17/2024,GP53024,306.20,.00,5540153,554000153
120,RI,INV148907,06/17/2024,B05540000496,650.68,.00,5540135,554000135
120,RI,INV148910,06/17/2024,B05540000509,325.34,.00,5540123,554000123
120,RI,INV148951,06/17/2024,ALLISON POE,793.45,.00,953724,092000002
120,RI,INV150600,06/17/2024,SH,325.34,.00,5540154,554000154
120,RI,INV150602,06/17/2024,B05540000507,306.20,.00,5540136,554000136
120,RI,INV153047,06/17/2024,B04610049881,24.23,.00,793386,461132765
120,RI,INV148805,06/18/2024,WILL CALL,112.11,.00,407301,461021042
120,RI,INV148958,06/18/2024,57194100,1424.07,.00,449302,449352802
120,RI,INV148968,06/18/2024,B04610050288,2683.46,.00,461502,461024502
120,RI,INV148976,06/18/2024,B04610050313,2657.99,.00,406314,461406314
120,RI,INV148977,06/18/2024,57238024,10548.48,.00,449302,449352802
120,RI,INV148979,06/18/2024,B04610050342,1238.33,.00,461002,461023112
120,RI,INV148992,06/18/2024,B04610050376,1500.46,.00,461073,461024073
120,RI,INV148993,06/18/2024,57236156,3403.98,.00,449010,449010000


120,RI,INV148996,06/18/2024,B04610050325,931.13,.00,366744,461023113
120,RI,INV148998,06/18/2024,B04610050357,4017.61,.00,461407,461022407
120,RI,INV149000,06/18/2024,DN2127000006125,1196.87,.00,187250,187123250
120,RI,INV149001,06/18/2024,B04610049878,133.65,.00,101889,461008096
120,RI,INV149002,06/18/2024,B04610050292,1192.45,.00,62140,461018974
120,RI,INV149003,06/18/2024,B04610050293,1064.30,.00,716507,461019406
120,RI,INV149004,06/18/2024,B04610050336,1744.96,.00,461053,461008053
120,RI,INV149005,06/18/2024,B04610050341,1730.05,.00,461030,461019030
120,RI,INV149006,06/18/2024,B04610050316,2950.17,.00,101889,461008096
120,RI,INV149007,06/18/2024,B04610050353,2114.55,.00,461691,461008691
120,RI,INV149008,06/18/2024,Deck Brush,19.84,.00,955264,461018052
120,RI,INV149009,06/18/2024,B04610050306,37.82,.00,62139,461019462
120,RI,INV149015,06/18/2024,10070128,411.07,.00,241400,740300167
120,RI,INV149017,06/18/2024,B04610050305,1703.14,.00,62139,461019462
120,RI,INV149019,06/18/2024,B04610050278,2410.82,.00,580102,461580102
120,RI,INV149020,06/18/2024,B04610050323,3421.94,.00,632333,461017112
120,RI,INV149021,06/18/2024,B04610050365,1755.52,.00,509001,461509001
120,RI,INV149022,06/18/2024,B04610050338,2292.67,.00,461702,461018702
120,RI,INV149023,06/18/2024,B04610050358,2872.83,.00,955264,461018052
120,RI,INV149024,06/18/2024,B04610050026,132.87,.00,812120,461812120
120,RI,INV149025,06/18/2024,1030,238.52,.00,499301,295001030
120,RI,INV149026,06/18/2024,B04610050218,132.87,.00,812120,461812120
120,RI,INV149037,06/18/2024,B04610050294,3222.94,.00,461011,461017011
120,RI,INV149040,06/18/2024,B04610050326,70.77,.00,461011,461017011
120,RI,INV149044,06/18/2024,B04610050364,46.35,.00,812120,461812120
